name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg10,5.5555555555555536e-01,6.0332999999849174e-02,6.0332999999821849e-02,1.3381788716424893e+02,1.2423407302041318e+02
branch0_seg10,6.6666666666666652e-01,6.0333000000223479e-02,6.0333000000267464e-02,1.3381788368514950e+02,1.2423406954417176e+02
branch0_seg10,7.7777777777777768e-01,6.0332999999790742e-02,6.0332999999748768e-02,1.3381788554447579e+02,1.2423407140197814e+02
branch0_seg10,8.8888888888888884e-01,6.0333000000163124e-02,6.0333000000196112e-02,1.3381788468943139e+02,1.2423407054759255e+02
branch0_seg10,1.0000000000000000e+00,6.0332999999886769e-02,6.0332999999863787e-02,1.3381788497946977e+02,1.2423407083746118e+02
branch0_seg11,0.0000000000000000e+00,6.0332999991690797e-02,6.0332999990014527e-02,1.2423406433041092e+02,1.1663859875479740e+02
branch0_seg11,1.1111111111111116e-01,6.0333000004604155e-02,6.0333000005530740e-02,1.2423407882973268e+02,1.1663861325590975e+02
branch0_seg11,2.2222222222222210e-01,6.0332999997771392e-02,6.0332999997320794e-02,1.2423406368357593e+02,1.1663859811690494e+02
branch0_seg11,3.3333333333333326e-01,6.0333000000847806e-02,6.0333000001022916e-02,1.2423407614571082e+02,1.1663861057034059e+02
branch0_seg11,4.4444444444444442e-01,6.0332999999867354e-02,6.0332999999835046e-02,1.2423406716750989e+02,1.1663860159940954e+02
branch0_seg11,5.5555555555555536e-01,6.0332999999821849e-02,6.0332999999791526e-02,1.2423407302041318e+02,1.1663860744722372e+02
branch0_seg11,6.6666666666666652e-01,6.0333000000267464e-02,6.0333000000316578e-02,1.2423406954417176e+02,1.1663860397410409e+02
branch0_seg11,7.7777777777777768e-01,6.0332999999748768e-02,6.0332999999701827e-02,1.2423407140197814e+02,1.1663860583023899e+02
branch0_seg11,8.8888888888888884e-01,6.0333000000196112e-02,6.0333000000233013e-02,1.2423407054759255e+02,1.1663860497658973e+02
branch0_seg11,1.0000000000000000e+00,6.0332999999863787e-02,6.0332999999838065e-02,1.2423407083746118e+02,1.1663860526625531e+02
branch0_seg12,0.0000000000000000e+00,6.0332999990014527e-02,6.0332999988144093e-02,1.1663859875479740e+02,1.1050922574368209e+02
branch0_seg12,1.1111111111111116e-01,6.0333000005530740e-02,6.0333000006564108e-02,1.1663861325590975e+02,1.1050924024617869e+02
branch0_seg12,2.2222222222222210e-01,6.0332999997320794e-02,6.0332999996818293e-02,1.1663859811690494e+02,1.1050922511517911e+02
branch0_seg12,3.3333333333333326e-01,6.0333000001022916e-02,6.0333000001218343e-02,1.1663861057034059e+02,1.1050923755908174e+02
branch0_seg12,4.4444444444444442e-01,6.0332999999835046e-02,6.0332999999798735e-02,1.1663860159940954e+02,1.1050922859607259e+02
branch0_seg12,5.5555555555555536e-01,6.0332999999791526e-02,6.0332999999758018e-02,1.1663860744722372e+02,1.1050923443834832e+02
branch0_seg12,6.6666666666666652e-01,6.0333000000316578e-02,6.0333000000371076e-02,1.1663860397410409e+02,1.1050923096863137e+02
branch0_seg12,7.7777777777777768e-01,6.0332999999701827e-02,6.0332999999649702e-02,1.1663860583023899e+02,1.1050923282293493e+02
branch0_seg12,8.8888888888888884e-01,6.0333000000233013e-02,6.0333000000274015e-02,1.1663860497658973e+02,1.1050923197010339e+02
