---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 13-5  7.990e+02  [-41 8.367e-03 2.773e-03 9.692e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 13-6  8.054e+02  [-41 8.135e-03 2.696e-03 9.677e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 13-7  8.118e+02  [-42 7.900e-03 2.618e-03 9.662e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 13-8  8.192e+02  [-42 7.661e-03 2.539e-03 9.667e-01]  !510 0 81!  WARNING: The linear system solution has not converged
 NS 13-9  8.259e+02  [-42 7.432e-03 2.463e-03 9.686e-01]  !510 0 77!  WARNING: The linear system solution has not converged
 NS 13-10  8.323e+02  [-42 7.220e-03 2.393e-03 9.698e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 14-1  8.387e+02  [0 1.000e+00 1.191e+00 5.795e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-2  8.451e+02  [-44 6.122e-03 7.289e-03 9.151e-02]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-3  8.514e+02  [-64 5.704e-04 6.791e-04 9.554e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-4  8.578e+02  [-65 5.465e-04 6.507e-04 9.702e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-5  8.641e+02  [-65 5.316e-04 6.330e-04 9.696e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-6  8.704e+02  [-65 5.169e-04 6.155e-04 9.671e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-7  8.767e+02  [-65 5.015e-04 5.971e-04 9.630e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-8  8.831e+02  [-66 4.849e-04 5.774e-04 9.558e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-9  8.895e+02  [-66 4.661e-04 5.549e-04 9.555e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 14-10  8.958e+02  [-66 4.475e-04 5.328e-04 9.556e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-1  9.022e+02  [0 1.000e+00 1.483e+00 1.039e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 15-2  9.085e+02  [-46 4.953e-03 7.345e-03 2.013e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 15-3  9.148e+02  [-59 1.002e-03 1.487e-03 9.643e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-4  9.211e+02  [-60 9.688e-04 1.437e-03 9.672e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-5  9.274e+02  [-60 9.391e-04 1.393e-03 9.668e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-6  9.337e+02  [-60 9.101e-04 1.350e-03 9.657e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-7  9.401e+02  [-61 8.811e-04 1.307e-03 9.629e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 15-8  9.465e+02  [-61 8.511e-04 1.262e-03 9.559e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 15-9  9.528e+02  [-61 8.173e-04 1.212e-03 9.465e-01]  !510 0 79!  WARNING: The linear system solution has not converged
