name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg0,0.0000000000000000e+00,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.0101010101010166e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.0202020202020332e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,3.0303030303030498e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,4.0404040404040442e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,5.0505050505050608e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,6.0606060606060774e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,7.0707070707070718e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,8.0808080808080884e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,9.0909090909091050e-02,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.0101010101010099e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.1111111111111116e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.2121212121212133e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.3131313131313149e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.4141414141414144e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.5151515151515160e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.6161616161616177e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.7171717171717171e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.8181818181818188e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,1.9191919191919204e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.0202020202020221e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.1212121212121215e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.2222222222222232e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.3232323232323249e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.4242424242424243e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.5252525252525260e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.6262626262626276e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
branch0_seg0,2.7272727272727293e-01,2.4999999999999915e-02,2.5000000000220009e-02,1.3255113723318212e+02,1.3111888414048903e+02
