name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg73,1.1111111111111116e-01,2.5000000079361234e-02,2.5000000079897659e-02,1.6284715347391696e+01,1.5680853260770821e+01
branch0_seg73,2.2222222222222210e-01,2.4999999945054686e-02,2.4999999944676693e-02,1.6284717511953232e+01,1.5680855351215714e+01
branch0_seg73,3.3333333333333326e-01,2.5000000035030341e-02,2.5000000035274288e-02,1.6284717074862758e+01,1.5680854928428419e+01
branch0_seg73,4.4444444444444442e-01,2.4999999979348330e-02,2.4999999979203102e-02,1.6284716761613378e+01,1.5680854626725814e+01
branch0_seg73,5.5555555555555536e-01,2.5000000011154405e-02,2.5000000011233581e-02,1.6284717304654276e+01,1.5680855150429009e+01
branch0_seg73,6.6666666666666652e-01,2.4999999994645007e-02,2.4999999994606566e-02,1.6284716776686231e+01,1.5680854641122506e+01
branch0_seg73,7.7777777777777768e-01,2.5000000002090975e-02,2.5000000002106292e-02,1.6284717197920038e+01,1.5680855047515379e+01
branch0_seg73,8.8888888888888884e-01,2.4999999999570373e-02,2.4999999999566938e-02,1.6284716898421770e+01,1.5680854758550298e+01
branch0_seg73,1.0000000000000000e+00,2.4999999999704842e-02,2.4999999999703020e-02,1.6284717093650407e+01,1.5680854946920389e+01
branch0_seg74,0.0000000000000000e+00,2.4999999895940733e-02,2.4999999895285761e-02,1.5680858636984437e+01,1.5078908649375695e+01
branch0_seg74,1.1111111111111116e-01,2.5000000079897659e-02,2.5000000080415894e-02,1.5680853260770821e+01,1.5078903466715014e+01
branch0_seg74,2.2222222222222210e-01,2.4999999944676693e-02,2.4999999944311440e-02,1.5680855351215714e+01,1.5078905482481030e+01
branch0_seg74,3.3333333333333326e-01,2.5000000035274288e-02,2.5000000035510048e-02,1.5680854928428419e+01,1.5078905074182277e+01
branch0_seg74,4.4444444444444442e-01,2.4999999979203102e-02,2.4999999979062732e-02,1.5680854626725814e+01,1.5078904784019109e+01
branch0_seg74,5.5555555555555536e-01,2.5000000011233581e-02,2.5000000011310117e-02,1.5680855150429009e+01,1.5078905288323732e+01
branch0_seg74,6.6666666666666652e-01,2.4999999994606566e-02,2.4999999994569398e-02,1.5680854641122506e+01,1.5078904797753108e+01
branch0_seg74,7.7777777777777768e-01,2.5000000002106292e-02,2.5000000002121103e-02,1.5680855047515379e+01,1.5078905189240484e+01
branch0_seg74,8.8888888888888884e-01,2.4999999999566938e-02,2.4999999999563611e-02,1.5680854758550298e+01,1.5078904910856570e+01
branch0_seg74,1.0000000000000000e+00,2.4999999999703020e-02,2.4999999999701261e-02,1.5680854946920389e+01,1.5078905092335990e+01
branch0_seg75,0.0000000000000000e+00,2.4999999895285761e-02,2.4999999894655119e-02,1.5078908649375695e+01,1.4477060135039126e+01
branch0_seg75,1.1111111111111116e-01,2.5000000080415894e-02,2.5000000080915061e-02,1.5078903466715014e+01,1.4477055147429745e+01
branch0_seg75,2.2222222222222210e-01,2.4999999944311440e-02,2.4999999943959551e-02,1.5078905482481030e+01,1.4477057087870875e+01
branch0_seg75,3.3333333333333326e-01,2.5000000035510048e-02,2.5000000035737213e-02,1.5078905074182277e+01,1.4477056694258250e+01
branch0_seg75,4.4444444444444442e-01,2.4999999979062732e-02,2.4999999978927465e-02,1.5078904784019109e+01,1.4477056415644995e+01
branch0_seg75,5.5555555555555536e-01,2.5000000011310117e-02,2.5000000011383881e-02,1.5078905288323732e+01,1.4477056900464106e+01
branch0_seg75,6.6666666666666652e-01,2.4999999994569398e-02,2.4999999994533569e-02,1.5078904797753108e+01,1.4477056428728014e+01
branch0_seg75,7.7777777777777768e-01,2.5000000002121103e-02,2.5000000002135390e-02,1.5078905189240484e+01,1.4477056805226319e+01
branch0_seg75,8.8888888888888884e-01,2.4999999999563611e-02,2.4999999999560402e-02,1.5078904910856570e+01,1.4477056537484897e+01
branch0_seg75,1.0000000000000000e+00,2.4999999999701261e-02,2.4999999999699572e-02,1.5078905092335990e+01,1.4477056712032908e+01
branch0_seg76,0.0000000000000000e+00,2.4999999894655119e-02,2.4999999894049024e-02,1.4477060135039126e+01,1.3875076945263892e+01
branch0_seg76,1.1111111111111116e-01,2.5000000080915061e-02,2.5000000081394962e-02,1.4477055147429745e+01,1.3875072154190219e+01
branch0_seg76,2.2222222222222210e-01,2.4999999943959551e-02,2.4999999943621180e-02,1.4477057087870875e+01,1.3875074018667712e+01
branch0_seg76,3.3333333333333326e-01,2.5000000035737213e-02,2.5000000035955684e-02,1.4477056694258250e+01,1.3875073639935458e+01
branch0_seg76,4.4444444444444442e-01,2.4999999978927465e-02,2.4999999978797358e-02,1.4477056415644995e+01,1.3875073372883829e+01
branch0_seg76,5.5555555555555536e-01,2.5000000011383881e-02,2.5000000011454838e-02,1.4477056900464106e+01,1.3875073838130264e+01
